,Food,Price
0,"Combo 99,000đ","99,000"
1,"Combo 166,000đ","166,000"
2,"Combo 144,000đ","144,000"
3,Gà Tuyết Vàng 1 Miếng,"39,000"
4,Gà Tuyết Vàng Phần,"95,000"
5,Gà Tuyết Vàng 3 Miếng,"115,000"
6,Burger Tôm + Pepsi (M),"38,000"
7,Cơm Gà Sốt + Pepsi (M) ,"38,000"
8,Mì Ý (L) + Pepsi (M),"38,000"
9,Cơm Thịt Bò + Pepsi (M),"38,000"
10,Gà sốt 1 miếng,"38,000"
11,Gà sốt phần,"88,000"
12,Gà rán 1 miếng,"35,000"
13,Gà rán phần,"83,000"
14,Gà sốt 3 miếng,"108,000"
15,Gà rán 3 miếng,"99,000"
16,Gà sốt 6 miếng,"208,000"
17,Gà rán 6 miếng,"195,000"
18,Gà sốt 9 miếng,"311,000"
19,Gà rán 9 miếng,"290,000"
20,Loy Set ,"165,000"
21,Couple Set 1,"129,000"
22,Loking Set,"239,000"
23,Couple Set 2,"129,000"
24,Lony Set,"189,000"
25,Lody Set,"189,000"
26,Burger tôm,"46,000"
27,Burger bò teriyaki,"35,000"
28,Burger phô mai,"37,000"
29,Burger cá,"37,000"
30,Burger gà thượng hạng,"46,000"
31,Value Burger Bò Teriyaki,"72,000"
32,Burger Bulgogi,"45,000"
33,Value Burger Tôm,"84,000"
34,Combo Burger Bò Teriyaki ,"65,000"
35,Burger Bò Teriyaki Trứng,"39,000"
36,Combo Burger Tôm,"78,000"
37,Combo Burger phô mai,"67,000"
38,Value Burger phô mai,"74,000"
39,Burger Mozzarella,"62,000"
40,Combo Burger gà thượng hạng,"76,000"
41,Combo Burger cá,"67,000"
42,Burger Double Double,"59,000"
43,Value Burger cá,"74,000"
44,Value Burger Bulgogi,"82,000"
45,Value Burger Double Double,"98,000"
46,Value Burger Mozzarella,"99,000"
47,Combo Burger Double Double,"89,000"
48,Cơm gà viên,"44,000"
49,Cơm thịt bò phô mai,"44,000"
50,Mì Ý,"29,000"
51,Cơm gà sốt ,"44,000"
52,Soup gà,"12,000"
53,Cơm thịt bò,"44,000"
54,Mì ý thịt bò,"39,000"
55,Cơm Gà Nướng Góc Tư ,"57,000"
56,Gà Nướng Góc Tư,"49,000"
57,Gà Nướng 1 Miếng,"38,000"
58,Cơm Gà Nướng ,"44,000"
59,Gà Nướng Phần,"88,000"
60,Gà Nướng 3 Miếng,"108,000"
61,Gà Nướng 6 Miếng,"208,000"
62,Gà Nướng 9 Miếng,"311,000"
63,Khoai tây lắc,"39,000"
64,Phô mai que,"34,000"
65,Gà lắc,"42,000"
66,Cá nugget,"25,000"
67,Mực rán,"25,000"
68,Khoai tây chiên (M),"28,000"
69,Cánh gà giòn cay,"38,000"
70,Bánh Táo,"20,000"
71,Gà xiên que,"31,000"
72,Pepsi,"14,000"
73,7up,"14,000"
74,Nestea,"18,000"
75,Mirinda,"14,000"
76,Milo ,"20,000"
77,Nước cam,"27,000"
78,7 Up Dưa Lưới Đào,"25,000"
79,7 Up Dừa Dứa,"25,000"
